book_wikidata_id,title,author,year,part_of_series,is_literary_work,is_written_work,is_comic_book_seris,is_book_series,is_manga_series,is_novel,is_short_story,is_play,is_novella,is_fiction,is_non_fiction,is_children,is_historical,is_drama,is_anime,is_fantasy,is_science_fiction,is_horror,is_thriller,is_detective,is_satire,is_comedy,won_price
Q12595982,Q12595982,Yumiko Suzuki,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q12599650,The Houseguest and my Mother,Joo Yoseop,1935,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1260932,The Golden Rendezvous,Alistair MacLean,1962,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q12610812,Yi,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1262456,You Only Live Twice,Ian Fleming,1964,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q12628487,Buick Rivera,Miljenko Jergović,2002,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1268075,The French Lieutenant's Woman,John Fowles,1969,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Q12714151,Dei svarte hestane,Tarjei Vesaas,1928,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q127149,Lolita,Vladimir Nabokov,1955,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
Q12718039,Q12718039,Kristofer Uppdal,1911,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1272527,Santa Bárbara,Rómulo Gallegos,1929,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q12729942,Henry and June,Anaïs Nin,1986,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q1275361,Psycho,Robert Bloch,1959,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
Q1276950,True Grit,Charles Portis,1968,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1277317,Scarlet Sails,Alexander Grin,1923,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1278200,Second Variety,Philip K. Dick,1953,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Q12799078,Q12799078,Vinko Möderndorfer,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q12811892,My Left Foot,Christy Brown,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q12833234,Journey's End,R. C. Sherriff,1929,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q12857422,Catch Me If You Can,Frank Abagnale,1980,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q1292533,The English Patient,Michael Ondaatje,1992,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q12956274,Bakonja fra Brne,Simo Matavulj,1892,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q12959257,Pop Ćira i pop Spira,Stevan Sremac,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1296168,Effi Briest,Theodor Fontane,1894,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1296683,St. Peter's Umbrella,Kálmán Mikszáth,1895,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q13025776,The Story of Jan Dara,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q130295,The Wonderful Wizard of Oz,L. Frank Baum,1900,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
Q1305285,A Dream Play,August Strindberg,1902,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q13058163,Titas Ekti Nadir Nam,Advaita Mallabarmana,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1306705,It's Kind of a Funny Story,Ned Vizzini,2006,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1307153,The Rules of Attraction,Bret Easton Ellis,1987,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q13109799,Agnisakshi,Lalithambika Antharjanam,1976,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q13122947,Gifted Hands,Ben Carson,1990,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q1314153,Sword Stained with Royal Blood,Jin Yong,1956,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1315145,Satantango,László Krasznahorkai,1985,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1316325,The Polar Express,Chris Van Allsburg,1985,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Q1317701,The Other Side of Midnight,Sidney Sheldon,1973,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Q1317723,Bloodline,Sidney Sheldon,1977,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Q1317839,Martin Eden,Jack London,1909,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q1318749,The Heaven Sword and Dragon Saber,Jin Yong,1961,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1319863,Malpertuis,Jean Ray,1943,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1321785,Phoenix,Shōtarō Ishinomori,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q1322449,Jaws,Peter Benchley,1974,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Q1323860,The Last Temptation of Christ,Nikos Kazantzakis,1955,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q1327411,Around the Moon,Jules Verne,1870,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Q1328934,War Horse,Nick Stafford,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Q1330429,The Lower Depths,Maxim Gorky,1903,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q1331757,Anne of Avonlea,Lucy Maud Montgomery,1909,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q1334940,Rebecca,Daphne du Maurier,1938,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1335337,"Perceval, the Story of the Grail",Chrétien de Troyes,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q13373598,Gods and Generals,Jeff Shaara,1996,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q1339346,Pan Tadeusz,Adam Mickiewicz,1834,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q13393843,The Fan,Peter Abrahams,1995,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Q1339541,Bury My Heart at Wounded Knee,Dee Brown,1970,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q13404098,Memoirs of an Invisible Man,H. F. Saint,1987,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q13419109,The Clansman,Thomas Dixon Jr.,1906,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q13424700,The Sorrows of Satan,Marie Corelli,1895,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1342891,Uzumaki,Junji Itō,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1344207,Ring,Kōji Suzuki,1991,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
Q1345004,The Heart of a Dog,Mikhail Bulgakov,1987,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
Q1345110,Entre les murs,François Bégaudeau,2006,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q13456096,"Enemies, a Love Story",Isaac Bashevis Singer,1966,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q13468119,Brewster's Millions,George Barr McCutcheon,1902,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Q1347946,Equus,Peter Shaffer,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q13479598,Cimarron,Edna Ferber,1929,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q1350672,Rendezvous in Paris,Vicki Baum,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1352419,Anne of the Island,Lucy Maud Montgomery,1915,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q1354668,Inside the Third Reich,Albert Speer,1969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q13550523,Q13550523,Hervé Bazin,1949,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q135515,The Sound and the Fury,William Faulkner,1930,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q13571256,De Griezelbus,Paul van Loon,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Q13571661,Q13571661,Jef Geeraerts,1985,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Q13580868,Wonder Boys,Michael Chabon,1995,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q13581152,Lemonade Mouth,Mark Peter Hughes,2007,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q13634362,Estação Carandiru,Antônio Drauzio Varella,1999,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q13637367,I Hope They Serve Beer in Hell,Tucker Max,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1366540,Maigret and the Yellow Dog,Georges Simenon,1931,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1368978,Liar Game,Shinobu Kaitani,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q13709586,Twelve Angry Men,Reginald Rose,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q137308,Blueberry,Jean-Michel Charlier,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1373644,Eugénie Grandet,Honoré de Balzac,1833,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1373745,Hoot,Carl Hiaasen,2002,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1376060,Snow Country,Yasunari Kawabata,1937,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q137629,"Tomorrow, When the War Began",John Marsden,1993,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
Q137869,Germinal,Émile Zola,,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q13802568,The Story of Mankind,Hendrik Willem van Loon,1921,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q1382412,The Girl Next Door,Jack Ketchum,1989,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
Q1383891,Exit to Eden,Anne Rice,1985,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1384109,Exodus,Leon Uris,1958,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q138746,"Romeo, Juliet and Darkness",Jan Otčenášek,1958,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1388516,Twenty-Four Hours in the Life of a Woman,Stefan Zweig,1927,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q13911,A Prayer for Owen Meany,John Irving,1989,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q13912,Where the Wild Things Are,Maurice Sendak,1963,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
Q13931921,A Tree Grows in Brooklyn,Betty Smith,1943,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1393977,Revolutionary Road,Richard Yates,1961,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1394009,My Family and Other Animals,Gerald Durrell,1956,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1394138,The Life of an Amorous Woman,Ihara Saikaku,1686,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1395765,Fanny Hill,John Cleland,1748,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1396889,Animal Farm,George Orwell,1945,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1
Q140016,Jar City,Arnaldur Indriðason,2000,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Q1400274,Last Exit to Brooklyn,Hubert Selby Jr.,1964,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q140036,The Invention of Hugo Cabret,Brian Selznick,2007,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1
Q1401130,The Bonfire of the Vanities,Tom Wolfe,1987,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q140527,The Three Musketeers,Alexandre Dumas,1844,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1406618,The Most Dangerous Game,Richard Connell,1924,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Q140793,Paycheck,Philip K. Dick,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Q1409198,Viy,Nikolai Gogol,1835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1410208,Q1410208,Rainer Werner Fassbinder,1968,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1411186,Snow Falling on Cedars,David Guterson,1994,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1411928,Needful Things,Stephen King,1991,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Q1414190,Merry-Go-Round,Arthur Schnitzler,1903,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q1416359,Lives of the Saints,Nino Ricci,1990,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q1418639,Little Flowers of St. Francis,Ugolino Brunforte,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1419294,First Blood,David Morrell,1972,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1422745,The Witches,Roald Dahl,1983,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Q1423641,The Ghost,Robert Harris,2007,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Q1424555,Chocolat,Joanne Harris,1999,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Q14250549,Rabbit Hole,David Lindsay-Abaire,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q1426188,Matilda,Roald Dahl,1988,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q1426754,Gísla saga,http://www.wikidata.org/.well-known/genid/eb4bbe36dc9999a2f72a70fc93c1e940,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1428590,Beware of Pity,Stefan Zweig,1938,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1430486,Journey into Freedom,Klaus Mann,1934,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1432041,Big Trouble,Dave Barry,1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q144344,The House in Montevideo,Curt Goetz,1945,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Q144569,The Captain's Daughter,Alexander Pushkin,1836,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q1448153,The Horse Whisperer,Nicholas Evans,1995,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1448428,The Dragon and the George,Gordon R. Dickson,1976,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Q1452613,Spartacus,Howard Fast,1951,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q14540443,Vicke Viking,Runer Jonsson,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1457304,Novecento,Alessandro Baricco,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1458903,Inkheart,Cornelia Funke,2003,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
Q14648106,The Destroyer,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q146866,Resurrection,Leo Tolstoy,1899,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q14686969,A River Runs Through It,Norman Maclean,1976,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Q1469294,Ol' Man Adam an' His Chillun,Roark Bradford,1928,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q1470200,Q1470200,Zsigmond Móricz,1940,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1470488,Édes Anna,Dezső Kosztolányi,1926,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1470593,Mother Night,Kurt Vonnegut,1961,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
Q14752446,The Taking of Pelham One Two Three,Morton Freedgood,1973,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1476462,The BFG,Roald Dahl,1982,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q1476619,Their Eyes Were Watching God,Zora Neale Hurston,1937,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q147787,Anna Karenina,Leo Tolstoy,1877,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1479491,XIII,Jean Van Hamme,1984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q14830022,Ved Vejen,Herman Bang,1886,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q149993,The Phantom Tollbooth,Norton Juster,1961,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
Q1501981,Story of O,Anne Desclos,1954,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q1503314,Michel Vaillant,Jean Graton,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15033982,The Unsleeping Eye,David G. Compton,1973,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Q15034146,Not Quite Human,Seth McEvoy,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Q15035694,The Other,Tom Tryon,1971,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Q1504039,"Come, sweet death!",Wolf Haas,1998,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15046024,Spiral,Kōji Suzuki,1995,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Q15051307,Dragon Ball,Akira Toriyama,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q15052480,The Devil's Arithmetic,Jane Yolen,1988,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q15052538,Intimacy (novel),Hanif Kureishi,1998,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15056790,A Home at the End of the World,Michael Cunningham,1990,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1506195,The Six Bullerby Children,Astrid Lindgren,1947,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q1507176,Kagen no Tsuki,Ai Yazawa,2004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1507477,Crusade in Jeans,Thea Beckman,1973,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q150827,"Frankenstein; or, The Modern Prometheus",Mary Shelley,1818,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
Q15094143,Before Night Falls,Reinaldo Arenas Fuentes,1992,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q15131818,Boku no Hatsukoi o Kimi ni Sasagu - Secret Unrequited Love,Kotomi Aoki,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1513820,The Royal Game,Stefan Zweig,1943,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q151883,The sorrows of young Werther,Johann Wolfgang von Goethe,1774,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q151919,To Live,Yu Hua,1993,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q152267,White Fang,Jack London,1906,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15243547,Tony Takitani,Haruki Murakami,1990,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1524588,Sophie's Choice,William Styron,1979,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Q152629,Tell No One,Harlan Coben,2001,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
Q15279917,Q15279917,Lee Mankyo,2000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1532325,The Commitments,Roddy Doyle,1987,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1532788,Bliss,Zülfü Livaneli,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1535032,Ripley's Game,Patricia Highsmith,1974,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Q1535121,Spur der Steine,Erik Neutsch,1964,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1536949,Querelle of Brest,Jean Genet,1947,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1538580,Brother of Sleep,Robert Schneider,1992,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1538984,The Cider House Rules,John Irving,1985,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q15391883,Phantoms,Dean Koontz,1983,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0
Q153935,Die Feuerzangenbowle,Heinrich Spoerl,1933,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1539509,The Invisible Man,H. G. Wells,1897,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Q1541914,The Handmaid's Tale,Margaret Atwood,1985,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
Q1541934,Dream Boy,Jim Grimsley,1995,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q1545663,Grendel,John Gardner,1971,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Q15470641,The Land That Time Forgot,Edgar Rice Burroughs,1924,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
Q1548029,Washington Square,Henry James,1880,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
