wikipedia_movie_id,IMDB_rating

32079759,5.4

19865922,nan

32114601,7.5

30684320,6.7

3620996,6.7

32784130,nan

35933299,

3126164,7.2

13726484,nan

11354327,4.5

31029485,5.2

26084375,3.6

6492614,7.6

14215841,nan

26654853,6.0

1102282,8.1

2682493,8.4

4771583,5.0

30549208,6.8

15350416,5.7

34253637,4.8

18396151,7.8

9311494,4.9

20581342,6.6

20581342,6.6

32267636,nan

21885119,8.1

20896389,5.6

26578378,

8921364,nan

30490013,

6518422,7.9

34957039,nan

26772297,6.5

3896645,6.5

23594997,4.9

32869134,6.3

29002560,

8907743,7.0

28128839,nan

31671210,5.0

14790659,5.8

14176937,6.7

24607695,4.6

30492634,5.7

31096685,5.5

16082513,8.1

9010968,6.7

9365852,7.0

9623638,5.8

24158073,5.3

19004390,6.3

27624482,nan

11697273,6.5

33427517,4.8

10702582,6.8

17387198,nan

12780330,6.9

23666711,5.2

17365387,6.5

3671998,6.1

6491972,6.6

19868113,6.1

19188245,6.6

28936498,5.5

8949632,6.2

21885714,7.7

28305026,nan

8549370,nan

17274239,

7564267,nan

27476548,

18805258,6.8

22643857,5.3

31805047,nan

24491425,

18497319,7.5

9483457,5.6

28467668,7.1

27511014,7.3

19874156,5.7

26405473,nan

10381173,6.7

26792675,6.8

23791501,nan

23001766,6.7

31155467,

23662562,nan

19442011,5.1

3840504,6.7

28540816,nan

4144690,7.1

23941011,7.1

5123687,5.9

6090730,7.0

33373295,6.3

3757903,6.6

23150177,

32862305,

33943988,7.0

32896482,nan

2571604,6.7

18456072,5.3

22752021,5.8

19141239,6.2

6321263,nan

14538458,4.3

24466233,6.3

15726696,nan

4041456,4.9

24654062,4.0

2301060,7.1

18612918,nan

8060924,7.1

2393932,6.2

17708660,nan

17276462,5.8

5579762,7.3

3244123,6.6

15756493,

30207184,

2814516,6.1

9994307,7.2

11492691,6.1

23641101,4.5

20894604,nan

2740780,nan

28062642,

35004748,nan

14080839,6.7

15752561,nan

1803595,7.2

28492687,7.3

34149648,

2853254,8.4

20519206,nan

31497827,5.1

22165566,5.1

34256941,nan

33269485,3.7

527414,7.0

34466855,7.3

22643155,

18158404,nan

5375472,4.4

26007214,4.8

534778,5.2

20581289,5.6

27788794,5.3

24978786,4.1

364553,nan

25479531,5.4

33117749,nan

10291615,7.4

20535192,7.2

14820263,7.0

13671006,8.1

347235,6.4

22644882,5.5

25748112,7.2

35114850,6.8

10057199,nan

16486830,4.8

24094649,5.5

9694095,

33898647,

30738119,5.6

23784006,7.4

30553238,6.4

31093232,5.4

23317589,2.7

919722,6.1

18716845,6.5

20688153,5.2

8557069,6.9

32456672,

23252763,nan

31657529,6.4

9694079,

2740778,nan

30895351,7.6

26389395,5.9

31371925,7.5

6719268,6.1

30824882,5.8

26772383,nan

26639765,nan

1577984,6.9

6767366,5.1

15139625,nan

1511826,7.5

3043429,4.3

19802726,6.6

11735639,5.5

23896772,5.6

2728447,6.6

13915018,8.0

33269085,4.7

15122117,7.9

25090747,4.9

19605952,5.5

24729696,

22087976,nan

2191142,nan

6953974,nan

5627716,7.9

1129583,5.8

20518813,nan

19471956,4.9

24875034,5.4

22050579,6.4

31706716,5.3

3184269,nan

19421263,5.0

18689180,4.3

9994115,nan

2557050,6.8

32677131,6.1

648921,7.3

13279133,nan

31237593,4.3

32895865,

19478494,6.6

9994092,nan

2825783,6.7

14034821,7.5

35365357,7.1

18940858,6.1

3571442,7.7

4954419,6.3

30578107,4.8

22644521,nan

6308934,nan

12154789,6.7

34954178,6.3

27747672,6.4

27344711,5.6

28689512,

644845,6.1

35924794,nan

20962696,6.4

19315040,nan

22643200,4.0

320772,nan

6795776,6.2

13099032,5.2

13465448,nan

25930354,6.9

24082399,7.3

21871352,7.2

24526951,7.1

23806960,6.6

8162204,7.3

31743981,6.1

14454439,7.3

20437884,4.1

1544670,7.0

18192644,nan

31155775,

14373593,nan

16995956,5.5

23012325,nan

2498089,nan

19331290,nan

16179691,

30957114,5.5

27966661,6.6

7477580,nan

922861,5.5

32312987,5.3

14948843,nan

26362766,5.0

9338255,nan

23666615,6.3

11522872,6.4

26511699,6.0

19315315,nan

30697018,5.3

26364529,4.4

70508,8.0

9338259,6.0

26284851,nan

8267311,6.0

26254749,

16751513,7.2

6917971,6.1

14946819,7.7

4608064,nan

25090849,6.4

13060609,nan

31322943,

34973088,6.2

26748690,6.3

2302033,6.4

7494411,7.1

4911406,8.3

26279540,4.4

17563157,nan

9919921,

19400604,5.1

26749281,8.0

19420250,6.7

15105289,4.8

36288894,6.7

174560,7.8

5464326,6.0

28467704,6.2

19299838,7.0

33345762,6.6

21760723,5.8

10059040,4.8

10952397,4.8

7476456,8.3

10827382,5.6

34653023,5.4

34408412,7.0

2887314,6.3

15235501,5.6

14053036,6.3

20479601,nan

23023919,7.5

26655950,7.2

23281607,3.2

24314968,5.5

8004988,nan

9912911,6.7

2909975,4.5

31025747,5.4

28826687,4.9

34140190,8.0

32136310,6.2

27947330,6.6

6085415,nan

24160832,3.5

9594023,5.6

9919775,

11015575,6.4

12064781,6.0

28545694,nan

27947175,6.9

10549516,7.2

7982616,nan

29747214,6.5

36348682,5.9

2932827,6.9

21091632,6.2

14812466,7.5

9998343,6.3

4325320,7.0

73460,nan

17945327,7.0

3932672,7.6

24234229,7.8

1898116,6.9

14240280,nan

32071900,

31147018,nan

9893014,6.3

31521717,nan

4372392,6.2

28297843,6.1

9907431,2.4

28368738,2.4

33382022,6.9

16747410,6.7

27935279,6.2

28067166,6.6

24889514,7.3

7267220,5.8

4343468,7.2

31509436,5.9

16072264,5.0

9309429,8.0

1325571,nan

22643422,

8206739,6.7

34778156,

19271338,6.4

20811776,5.8

21427848,6.8

169398,7.6

35668122,6.4

26949520,6.2

15479813,6.3

6119983,nan

1357356,5.7

23687979,

16686440,6.1

14364909,nan

22191929,6.4

17471793,nan

3140828,6.7

2866691,nan

15002256,nan

19858634,nan

25840527,5.6

31156443,

9446263,7.3

3907724,nan

14076239,

7443488,2.8

3169283,8.0

2208130,7.4

1271237,7.3

23525900,6.5

8753860,5.8

27957643,7.3

35712635,6.4

23691130,6.0

29891036,5.6

9893039,5.0

35235144,7.8

8850351,3.9

33625001,

23904795,7.0

29836903,5.8

20519233,nan

8760558,6.7

34346997,nan

32987749,

5654739,7.3

31866276,6.6

1632587,5.6

12332323,6.6

10020327,5.8

31192915,6.7

17093635,6.3

28204476,5.9

13914496,8.4

33497207,6.3

19890808,4.9

7101280,5.8

26503843,6.0

945305,7.0

30547857,5.9

5831289,6.0

33617254,2.8

27745239,3.5

21620643,3.9

387337,8.3

32984773,6.5

12999649,6.3

15986549,nan

10090763,6.8

20630726,nan

28185096,6.9

12991973,nan

8843407,6.1

1164646,7.4

3725882,nan

22903422,5.9

5480135,nan

28189023,6.6

8188906,4.1

12361350,6.4

3445270,5.1

28355079,4.7

25048337,4.8

24161151,4.1

16340404,

30528321,6.7

31335395,6.5

26654233,6.0

28888213,5.6

22317635,7.2

31842461,4.8

2692236,6.8

24923538,7.4

4411752,6.4

4149808,6.7

842825,8.1

4832987,6.4

29785924,nan

35340023,5.8

24665513,3.2

12839891,5.9

12370619,7.0

17404922,6.9

6259249,nan

31653063,8.6

2196961,7.3

17942573,nan

34456317,4.5

25542820,5.6

17181408,5.6

8843403,8.3

1683454,nan

35646163,6.2

5113395,7.1

23999152,

5369620,7.2

5406747,8.2

13861985,4.7

17510112,nan

1695586,7.4

34311135,6.1

18393490,3.4

6017242,6.3

11104355,6.4

15098889,nan

28763789,6.8

6809638,7.5

7533751,6.3

19187447,4.6

23605979,6.1

20729468,7.1

15671673,nan

10691302,nan

22574577,6.1

26968376,7.2

12913328,nan

20904399,nan

180912,7.1

23959320,2.8

17225987,7.7

28871377,6.1

4541049,5.0

32490842,3.1

30775450,6.3

1681132,6.1

383455,6.2

31372259,4.7

8160070,4.9

8891457,5.9

35886865,6.3

1660125,5.4

33002334,6.9

20903099,

496401,6.5

25034749,5.4

3628560,7.1

7871980,5.3

2254896,6.1

3589259,5.4

12099955,5.3

9632641,5.1

7508071,7.1

32484080,7.2

4320144,7.2

33807775,nan

32855103,7.7

20053892,6.3

33610926,6.9

28299508,5.3

25436873,4.3

9993006,7.4

24030176,6.1

19442420,7.2

17038375,4.1

2372989,5.9

3910693,5.8

35766264,5.9

14290620,nan

26953458,5.0

6540478,nan

9960168,6.9

2823502,nan

9265053,7.8

21182231,5.7

2168278,6.4

14737321,nan

16902655,5.9

15523657,6.9

14612521,7.0

32969212,nan

12845984,6.1

18020979,7.0

23258150,5.4

18435298,5.9

6218427,5.2

29157534,7.2

14737326,6.2

4254373,nan

33774989,5.1

6193473,6.6

20774714,7.1

21134894,5.6

12072663,5.4

7685801,4.8

20066135,6.8

20642563,6.5

3028833,5.1

1023043,nan

24551220,5.9

19743904,7.2

704961,4.8

23229518,5.0

11417077,nan

7347460,6.0

6123681,7.3

28870327,5.6

11439529,4.6

2701438,nan

6309811,nan

26361613,6.6

236497,nan

32103148,5.2

10770360,7.2

21032415,6.6

20415106,nan

23967551,8.5

31402302,nan

15081539,nan

13814165,2.8

19583175,6.3

7800159,4.9

29117095,5.7

5657109,nan

17638129,nan

15898293,4.8

19828754,5.3

22644825,2.7

24318106,6.4

896237,nan

3260200,nan

35935071,6.5

9993007,7.1

1301789,6.8

24436019,8.5

20114060,7.7

3546329,6.4

21930164,6.0

13414238,7.7

26353271,6.1

30607953,6.0

2706104,4.5

11669406,4.9

35366080,5.1

23688102,

5883755,5.5

12755419,5.7

2014826,6.8

876592,5.9

14538149,5.3

3294706,nan

13247964,6.5

7220660,nan

22825881,nan

23295876,5.7

21657532,

8026746,nan

28874818,6.4

35013226,

33427581,nan

17355803,6.7

24085244,7.2

23666933,

29836631,6.3

2368143,5.7

26736439,4.2

1631497,6.2

20358218,6.8

10620078,6.4

36243056,5.7

12841641,nan

13414244,4.8

33688737,nan

24027759,4.4

24044486,7.6

14451664,7.1

34480764,nan

14780521,nan

13490366,nan

13401806,5.2

31620204,nan

28492487,4.8

2547451,6.6

1721437,nan

25524572,7.2

10189385,6.7

1524596,6.6

13614292,nan

5911782,6.3

34995074,7.0

33031403,3.4

17824007,

25118719,5.2

20461085,6.7

15314559,6.6

18807836,nan

34227152,6.3

30906682,5.7

26375579,3.7

20903002,4.5

13048987,7.5

2860808,5.8

4054989,nan

1460724,7.3

27754718,7.2

34517105,

5010137,6.5

170139,6.4

19352811,7.5

4018381,7.9

4678174,7.1

850349,7.0

25337184,6.0

16964768,5.7

5902241,6.5

10702493,7.6

12985644,3.0

14281865,7.1

3569329,5.2

31078647,7.6

24267121,4.8

19286225,7.6

36493175,6.2

633883,6.1

24741887,5.7

31025086,7.1

23845571,7.8

27237642,7.2

30755379,nan

16166535,2.2

14981684,nan

323715,7.3

17793649,4.5

8354866,6.5

2250068,6.3

4399566,8.4

18465367,5.7

24994203,3.5

2107037,6.6

10580612,nan

31099463,6.7

31357666,nan

16970911,5.4

14372564,6.1

14301340,7.1

11151781,5.4

2254715,2.8

31157097,

3105139,6.6

2212664,7.5

6929736,5.5

26739030,5.5

9380536,8.6

2671380,nan

25125751,5.7

16526960,2.7

14222093,6.4

13013743,7.3

34050487,6.3

1219464,6.2

35406039,7.0

31667694,5.0

1047835,7.2

32376046,8.3

5983218,7.3

9347602,7.6

11071816,6.5

1670736,7.0

25403438,6.6

11502520,7.6

9837762,nan

21088389,8.0

954883,5.4

4528248,6.5

11071821,7.1

1028991,5.7

20164409,5.8

15181264,

12622802,5.5

16002511,5.3

8279651,7.1

8776448,7.3

11744167,5.6

1848371,6.2

9612535,6.4

17438843,7.4

18178441,5.3

9031450,5.9

34852960,nan

2206566,5.4

21548814,7.0

17284185,4.7

231829,8.0

8647669,6.6

35771113,nan

9622333,7.1

7965439,nan

8573314,7.1

7186382,nan

11923338,nan

33938151,nan

34624855,5.7

33669461,6.1

5076487,6.5

23977165,8.1

31579747,5.8

10184277,6.0

19624650,5.1

27359507,nan

9338127,5.9

7697510,5.3

34941439,

172278,6.8

655335,8.0

1328254,7.2

34742783,7.1

20796211,6.5

948223,6.4

10518816,7.6

28922332,2.2

1745419,6.7

705267,5.4

8279668,5.4

31747545,6.2

11217759,7.2

22276971,7.0

31024900,

6647011,6.7

20957917,nan

2587262,nan

23814872,7.1

3606413,6.1

6673164,nan

30623317,6.3

32146149,4.5

17867578,5.5

5964845,nan

24835734,7.4

25525741,5.8

5772638,5.0

22899570,4.4

10206967,nan

27341177,nan

3644428,nan

3029651,6.9

11755124,6.3

31323864,

9857723,5.7

10206962,7.2

15584759,6.7

624505,6.7

36492668,nan

34759647,nan

8085610,6.4

31254927,

12498936,6.9

24904539,nan

18388326,7.8

20431829,7.1

31753118,

30997383,3.4

13720549,nan

2450545,5.1

10139922,6.3

25667669,6.7

12142325,3.8

11588485,nan

4391848,

28958874,6.9

26004059,6.8

28775611,6.1

23493980,nan

17188716,7.6

32181977,

34621493,6.5

32693787,5.2

12606644,7.6

33179869,7.0

13006442,nan

22965595,6.3

9397166,nan

12186438,5.8

29271768,6.7

28847751,7.4

15041877,nan

2705562,6.6

23933249,6.4

23666561,5.1

27495727,5.5

27328338,6.3

33075904,nan

5443046,4.0

18385147,7.4

15727192,nan

23716980,6.5

30848600,nan

35206119,6.7

22643612,

25618776,

25446751,7.7

19729385,6.6

17481360,8.3

28845632,

2952996,6.5

31754231,6.3

31155239,

24884045,6.7

28421108,6.3

271588,7.2

20669402,7.2

34699525,nan

23047391,nan

19809332,7.1

34165208,nan

5429326,5.9

15112634,6.3

17484937,4.6

921891,5.8

4399897,7.3

6778133,nan

15703454,5.9

11518141,7.1

21407645,6.9

11608397,nan

22291909,7.2

28014158,5.5

11452604,4.7

25010752,3.3

74535,nan

10668224,6.5

876872,6.8

5402186,nan

18613446,6.0

74978,7.7

8884873,nan

176545,8.1

7513153,8.2

33777961,nan

10000017,

35874076,6.2

25466355,3.0

22322537,4.9

5454399,6.1

31272988,nan

32287340,

11992824,6.1

26135390,8.3

23517727,6.9

19853432,6.4

28278653,nan

8487305,5.6

16168143,nan

4883652,5.4

443556,7.3

6075725,7.1

6148543,6.1

8284347,5.1

2359987,4.7

1222561,5.9

33611651,3.9

29162397,5.0

29857599,5.6

12290270,nan

2424274,nan

23487946,nan

13798364,6.4

5973793,nan

2060664,6.6

351649,5.0

27443027,5.4

798584,nan

36225656,5.9

1741449,7.1

2623071,6.5

5643855,6.8

25075895,nan

20481745,nan

31165005,6.0

3746391,7.5

28359492,5.7

12743116,6.3

33564864,4.7

7762825,nan

26745434,4.9

35150726,6.5

573304,7.6

1496889,nan

28204139,

33446131,6.1

23950601,7.7

16168156,6.7

18472115,5.1

31153507,5.8

26192837,6.2

6729644,7.1

1222552,7.1

10123986,5.4

21417758,nan

18745878,6.5

9580435,6.0

17592112,nan

24605022,6.5

9304138,nan

30335583,7.2

31087331,8.5

1853921,5.0

886892,7.8

22781635,nan

22372027,7.2

8521952,7.3

33175807,7.3

33796333,nan

9653767,6.9

35592231,8.6

35825573,5.3

26785247,

22005771,6.2

25829262,3.5

15579421,7.0

303847,6.9

32861518,5.3

16551548,

19159312,6.9

248601,7.5

14615117,7.0

22308922,8.1

29117187,6.6

4717463,7.4

5721992,5.5

17673115,

6443785,5.6

19296306,6.5

35002549,nan

7966676,6.9

26540935,6.4

8704400,5.2

11505804,5.5

3859677,6.9

18004913,7.3

31958798,3.6

34397477,6.2

28716880,6.4

4416045,nan

13987282,4.5

33742184,

2389941,6.7

14657007,nan

2241842,6.0

24451216,5.6

32883986,

18084708,6.8

19286139,6.6

1570843,6.3

19800859,nan

27858939,5.8

14137744,6.8

1299974,7.7

27852261,4.1

24319026,

20906107,6.1

33301193,5.2

67414,5.9

28417619,

833502,6.9

9678739,7.4

11109885,5.4

8013123,6.2

899701,4.0

8007011,4.8

31498664,7.8

31718825,6.1

9653770,6.4

16779150,nan

24386991,5.6

30012817,6.2

2582748,nan

1365392,7.0

34985844,7.9

34600874,6.2

3566511,6.3

5374927,5.0

26506906,nan

818002,6.5

26589218,5.9

19447557,6.5

3788150,6.0

2137591,7.1

29566654,nan

31740169,8.0

34954982,

27490108,5.3

33242584,7.3

28203984,nan

4628658,6.7

23435148,5.0

19031611,7.1

3071025,6.1

2352648,6.6

10331785,4.3

27582266,6.0

9001894,5.1

19275224,6.4

23319745,6.9

3520781,4.0

15301003,3.8

211801,7.4

1034359,4.7

25079653,3.3

9199445,

6967573,6.2

22724333,6.2

23792377,6.6

21915379,5.1

27175060,7.1

6156767,7.1

17951322,6.3

27553135,5.2

30464659,nan

27284085,6.1

9919537,6.3

23092448,5.5

17551895,5.9

5348774,6.5

22822434,5.3

27938453,nan

7285143,

9524305,5.7

5485644,4.6

9315177,7.1

28307552,6.7

3369664,6.2

4357560,nan

10141485,nan

923265,7.7

17261872,

33477329,6.7

30175781,nan

719000,8.0

14395550,nan

20985242,nan

17719032,6.8

22768517,3.9

3730305,6.4

19557400,7.2

34625305,6.5

24983905,nan

16280949,nan

28325353,

35657671,6.5

24882552,

28185076,5.9

22096341,nan

2308122,7.3

28846223,6.7

2002708,6.0

20953257,6.2

9162160,7.0

6095252,6.6

22816550,4.7

35643220,6.8

27149347,6.5

15478024,4.2

8087343,nan

24652963,6.3

16013696,5.6

2059591,nan

9919509,4.7

339526,7.7

36186917,6.3

12150412,5.1

35159487,8.1

892031,3.7

961777,6.7

19135004,5.4

25887597,6.9

19141442,7.5

9176428,5.6

27577213,7.7

2541839,6.8

32954280,6.7

33882588,3.9

98508,7.5

20088468,5.7

9919117,6.1

1898832,8.0

36012823,

31348623,6.1

4418486,6.2

5920233,6.8

8538110,6.4

12993922,4.1

761458,4.1

9919095,5.0

29823231,

12514898,6.3

906076,7.1

31665112,4.2

31031148,5.5

20136626,nan

187086,7.6

13680662,nan

2020117,6.8

30242825,4.2

32781826,6.9

22643780,6.2

23950782,3.7

2731311,5.9

20377111,6.0

33935500,

2899730,4.7

31212860,

14143380,nan

642013,7.9

9647695,5.7

19509747,5.1

5883086,6.2

32220405,5.3

28791104,6.2

19877803,6.6

10753947,7.1

28955863,6.9

805941,nan

6614904,7.2

924038,7.4

62180,6.3

34397650,6.5

7400070,7.2

13342147,6.9

5315438,3.4

29822661,5.7

19877325,3.6

31155590,7.9

3422774,5.4

19602775,6.3

20903211,nan

9662826,nan

28297477,7.3

33722939,2.6

33620321,nan

20404985,6.8

8847724,2.8

6565264,nan

98506,7.0

11741046,5.4

31322442,

541495,6.2

14795399,5.9

28713211,5.7

18539693,

35368470,5.8

5212120,6.8

35267344,7.5

9362641,nan

267633,7.6

35911158,

17274959,5.4

26608086,nan

7533990,nan

5919853,6.9

24665356,4.9

26497156,3.4

8952359,

1267713,7.6

22680425,5.7

11151824,9.0

34240883,

15382421,nan

15521824,

26317461,nan

26428662,6.8

17485999,nan

15685124,6.3

33100071,5.0

2159529,5.7

565318,5.2

21649751,5.5

1776016,5.6

31867162,

6034681,7.0

1384107,5.6

13167763,6.9

73498,7.8

9719009,3.8

9719009,3.8

32998282,5.6

27661332,6.7

16964329,4.7

36454836,nan

7093096,7.4

32845131,5.4

36304862,3.8

12877538,4.3

22419613,7.4

2734962,6.4

31934240,7.7

451877,7.8

2906780,7.8

31683999,7.5

2559661,6.8

31322466,6.2

20759334,7.2

5207807,7.0

600194,nan

34447828,5.9

30448760,5.8

8612307,7.2

451023,6.8

8606892,nan

19669545,6.0

2867481,6.2

13612457,6.4

6243766,nan

19587744,4.9

11164932,6.3

6098570,nan

32924345,7.5

24705139,4.2

16089447,3.8

12028378,nan

3238135,2.1

32251157,7.2

6336451,4.7

19684895,6.6

4594202,5.3

101906,8.0

16688273,6.5

33157980,4.8

14872132,6.3

50957,6.6

7688771,nan

42861,6.9

26555238,6.7

37283373,5.9

26675487,5.2

20010433,6.5

2663035,6.3

11020879,nan

23804620,nan

31665057,nan

2037842,6.1

13052781,6.5

33332339,

14489319,nan

2558613,5.6

1655618,nan

7011831,nan

20177216,7.1

14688046,nan

24690781,6.7

9079357,6.1

11380035,7.2

3726290,7.0

12007271,6.2

18849336,7.5

25975737,7.1

13793686,nan

11611500,7.1

4892253,6.3

26171505,4.3

23266073,nan

21729694,6.5

4586256,5.5

24228929,7.5

189776,8.1

25383586,nan

33537101,4.3

3059526,3.0

16426024,nan

6923853,nan

30196675,6.3

26226313,4.1

28419339,5.8

26565153,6.4

6602875,6.3

31855176,nan

28147837,7.7

7047921,7.8

9634982,nan

20235333,5.8

4139874,4.4

15566915,6.6

26935757,

32449685,6.4

31255600,6.0

31918569,7.3

10763417,7.0

8788084,6.0

2048925,7.5

34140684,6.4

9720198,7.2

3211390,6.7

2872265,8.5

896812,5.2

24176689,5.8

28174450,5.6

28493189,6.4

26503648,

26188042,6.3

6269379,6.9

32293613,nan

19221106,6.1

13215274,5.4

8890448,6.9

31322747,

24161000,3.6

8119369,6.7

3754316,7.3

238397,nan

31156832,nan

16067557,7.0

17176499,7.2

32002362,7.4

18849276,nan

18095278,nan

13295969,6.5

16167311,

12768840,7.0

11747559,7.0

8581670,nan

30022535,6.9

31212543,5.8

1024792,6.9

14923841,8.1

3096476,4.8

7144866,nan

28149641,7.7

24507227,6.4

28795408,

17366149,6.4

14102789,7.2

26039161,3.8

30927917,

10770994,7.2

13490060,nan

311915,6.1

23850816,5.9

5325952,nan

21246543,3.5

695315,nan

24201336,7.0

7236826,nan

4434274,7.4

32176706,6.7

34180990,5.6

9588217,nan

26373339,7.4

22644781,nan

12759422,nan

12982972,nan

36181024,6.6

9915810,8.2

5021678,6.1

7491106,nan

28968394,6.6

30863085,3.3

133622,7.4

1380618,6.2

10131432,nan

1642344,5.6

34597215,5.8

24260650,8.9

28176387,nan

7870782,7.6

32145925,nan

11143247,6.7

3036703,7.4

31341366,7.1

31025794,

34245967,5.5

20954463,6.6

32944067,

23666481,5.3

7290585,

24481324,5.9

31038386,6.8

11143256,7.2

24175140,4.6

2886036,6.6

6535669,4.8

6035965,3.1

29758405,

29758405,6.2

33269863,5.8

27195036,5.8

19420226,5.2

35151591,5.8

940668,5.8

20922939,8.0

26010232,6.4

35840797,7.0

28403109,3.9

18932830,nan

23171918,

25340505,7.1

14812463,6.4

26608150,7.3

30009376,3.7

28282337,5.4

3584478,7.0

26835108,7.0

3142046,6.7

31900858,

23098451,5.6

19662241,6.8

21760588,5.8

1870761,nan

32980433,5.3

5455191,6.7

27622769,6.2

29437259,nan

34191227,5.2

21235994,6.9

15843419,nan

1765948,6.0

14825379,8.3

32456701,6.7

1873017,6.0

35493336,6.3

7693279,7.1

31323872,

33288458,7.3

11590470,4.4

12501530,

26497278,5.4

5261848,7.3

450634,7.5

8773991,4.3

3412648,6.5

5667662,6.7

31025226,7.8

11487560,nan

5430656,5.2

24734749,6.9

31025671,5.4

509662,4.2

26362627,nan

3510976,nan

2129381,6.6

9980412,nan

9584310,5.1

20567378,nan

17092155,5.8

9458023,nan

4440967,7.3

7006276,7.9

28840474,7.1

736094,6.1

11611456,4.9

13927729,nan

26468011,

9307577,6.9

23687831,5.8

19931577,5.1

8758843,7.0

32987232,4.6

2647404,5.3

26313428,7.2

498211,7.5

20511718,6.6

28467569,7.5

29894989,6.1

30994952,5.5

25751187,5.7

2954820,nan

262465,7.6

25210308,7.3

23691161,6.5

10057841,7.2

9912603,

9998199,

2074330,5.7

33662260,6.1

12962006,nan

28492950,7.9

21690482,8.0

15274957,4.9

20924409,

21481466,nan

28762086,5.2

12403367,5.3

2025736,4.0

6248065,5.9

7693015,5.8

15714214,5.5

31715972,5.1

11171190,5.2

27995445,6.7

6715844,3.5

26488721,6.5

12193136,nan

18784341,7.4

14992876,6.1

33555077,nan

15197178,5.1

2188010,8.8

2055559,7.0

19817427,5.9

33436961,6.9

18055949,5.3

3558548,nan

1220357,7.8

7214505,nan

16102322,3.5

11868578,5.3

32803232,4.6

8880229,nan

15179486,nan

3463364,5.5

31051590,5.6

33427572,5.7

9134550,6.4

238906,4.9

17877521,nan

26469143,4.4

28704226,2.0

33944220,nan

9406991,nan

26316286,6.6

22068361,5.6

31028218,6.9

7032668,nan

6934510,4.3

9077219,5.6

165362,7.6

11380312,7.1

19034228,6.8

4769502,nan

15298947,7.7

18897563,5.5

23666568,5.3

12419099,4.7

13232149,4.3

13198624,5.8

26190838,6.0

7215464,8.3

28492540,5.5

31260741,6.3

8249745,7.3

2354228,6.6

4112455,5.0

23691133,4.6

18469115,nan

33195715,7.8

3921415,6.3

33385691,2.8

34804570,6.0

